entity_id	fold	country	is_singleton
S1-646801331	1	India	False
S1-251934397	4	US	False
S1-472836024	0	India	False
S1-652840688	0	US	False
S1-868305812	2	US	False
S1-762720378	2	US	False
S1-911789974	4	US	False
S1-178375079	2	India	False
S1-820880855	4	US	False
S1-563928801	1	India	False
S1-641855376	1	India	False
S1-780067955	2	India	False
S1-850351688	2	US	False
S1-768875387	1	India	False
S1-763492547	2	US	False
S1-836362712	3	India	True
S1-385634549	4	US	False
S1-537445592	4	US	False
S1-108768792	2	India	False
S1-471425440	0	US	False
S1-781396025	0	US	False
S1-591913521	1	US	False
S1-824594537	2	US	False
S1-218501434	3	US	False
S1-724304707	0	US	False
S1-936210163	1	India	False
S1-893932549	2	India	False
S1-959202154	3	US	False
S1-169682514	2	US	False
S1-298385032	3	US	False
S1-618348980	1	US	False
S1-507140277	4	US	False
S1-282523854	0	US	True
S1-24923298	0	India	False
S1-388770558	3	India	False
S1-853378428	4	US	False
S1-952991577	0	US	False
S1-939836796	0	US	False
S1-595617672	3	US	False
S1-721077079	1	US	False
S1-128040412	0	US	False
S1-553138345	3	US	False
S1-217204937	0	India	False
S1-955724218	1	India	False
S1-454643728	3	India	False
S1-648836859	2	US	False
S1-601673602	4	US	False
S1-79491939	3	India	False
S1-560304665	1	US	False
S1-664683647	1	US	False
S1-85844990	0	US	False
S1-143776678	2	India	False
S1-871957408	2	India	True
S1-419717150	3	US	True
S1-661834143	4	US	False
S1-961398134	1	US	False
S1-174874325	0	India	False
S1-438217189	2	US	False
S1-953178278	4	US	False
S1-766206294	3	US	False
S1-571159241	3	India	False
S1-205757249	3	India	False
S1-568743426	0	India	False
S1-450947235	2	US	False
S1-820672552	0	India	False
S1-137852943	0	India	False
S1-577069096	1	US	False
S1-555261270	1	India	False
S1-637962727	4	US	False
S1-595557595	1	US	False
S1-191267135	2	US	False
S1-168043312	1	India	False
S1-705431442	3	India	False
S1-588958649	4	US	False
S1-678833729	4	US	False
S1-192783583	2	India	False
S1-280893305	4	US	False
S1-73580420	2	US	True
S1-936144129	0	US	False
S1-826861807	3	US	False
S1-614682410	0	India	False
S1-33499376	4	India	False
S1-482345732	3	US	False
S1-628161056	4	US	False
S1-383810734	0	US	False
S1-736749916	3	India	False
S1-928154108	2	India	False
S1-634812851	1	India	False
S1-396166944	3	India	False
S1-783218129	0	US	False
S1-998050551	1	India	False
S1-581561795	0	US	False
S1-285066365	2	India	False
S1-499536530	4	US	False
S1-423336106	1	India	False
S1-619070923	0	US	False
S1-94174662	1	US	False
S1-431469247	3	India	False
S1-656597429	0	US	False
S1-244496540	3	India	False
S1-398785429	0	US	False
S1-759184126	1	US	True
S1-81045769	4	US	False
S1-990192498	3	US	False
S1-367393172	1	India	False
S1-10344169	3	US	False
S1-166050637	1	India	False
S1-477366900	3	US	False
S1-227969880	0	India	False
S1-493434853	3	India	True
S1-179084842	0	India	False
S1-604629285	3	US	False
S1-633577017	1	India	False
S1-74935342	2	US	False
S1-991344579	1	India	False
S1-463118550	4	US	False
S1-821215492	3	US	False
S1-552104361	0	US	False
S1-160580785	0	US	False
S1-204979814	1	US	True
S1-534726528	4	India	False
S1-933181342	4	US	False
S1-714531073	1	India	False
S1-428527214	4	India	True
S1-715340355	2	US	False
S1-806491501	2	India	False
S1-845245554	0	India	False
S1-236311213	2	US	False
S1-986247855	0	US	False
S1-777203225	4	US	False
S1-903367664	3	India	False
S1-756321667	4	US	False
S1-904179626	3	US	False
S1-912911862	2	India	False
S1-135251347	3	India	False
S1-504331452	4	India	False
S1-590359296	4	US	False
S1-929428324	4	US	False
S1-759851349	4	US	False
S1-365990677	3	India	False
S1-520985850	1	US	False
S1-26009417	2	US	True
S1-707910882	1	India	False
S1-930878958	4	US	False
S1-41528813	4	US	True
S1-967257119	0	India	False
S1-186384232	1	US	False
S1-123907527	2	India	False
S1-291597793	1	India	False
S1-351996503	3	India	False
S1-462626144	4	India	False
S1-855481072	1	US	False
S1-684256709	2	US	False
S1-56662483	4	India	False
S1-629938682	2	India	False
S1-21258378	3	US	False
S1-478078416	0	India	False
S1-73624010	3	US	False
S1-815691800	4	US	False
S1-171531943	0	US	False
S1-689797710	0	US	False
S1-313176258	3	US	False
S1-845119825	1	US	False
S1-818197617	0	US	False
S1-940258783	3	US	False
S1-847117153	4	US	False
S1-474590235	0	India	False
S1-888499997	1	India	False
S1-512611590	3	US	False
S1-600296868	2	India	False
S1-768435125	0	India	False
S1-339092480	0	India	False
S1-343278147	0	US	False
S1-39232582	4	US	False
S1-236723203	2	India	False
S1-363417084	2	US	False
S1-51489202	3	US	False
S1-714911535	4	US	True
S1-792116910	0	US	False
S1-13267403	1	US	False
S1-97570805	2	US	False
S1-161639878	3	US	False
S1-86741433	2	US	False
S1-778453264	2	India	False
S1-546751101	4	India	False
S1-28731959	2	US	False
S1-953131262	4	US	True
S1-668930411	2	US	False
S1-340375335	1	India	False
S1-677692267	3	US	False
S1-61695568	0	US	False
S1-405155642	3	India	False
S1-770497427	1	US	False
S1-418803805	1	US	True
S1-442778479	1	India	False
S1-437852313	1	US	False
S1-463954056	2	India	False
S1-701127872	4	India	False
S1-130335621	3	US	False
S1-670849027	4	India	False
S1-563851151	3	US	False
S1-549916135	4	US	False
S1-223743106	0	US	False
S1-910815021	1	India	False
S1-275516214	0	US	False
S1-855051225	3	US	False
S1-151419878	4	India	False
S1-826097644	0	US	False
S1-661908325	2	US	False
S1-256310055	2	US	False
S1-239878483	0	US	False
S1-651897367	4	US	False
S1-699226450	2	US	True
S1-394205546	2	US	False
S1-746889807	3	US	False
S1-770801410	1	US	False
S1-337280552	2	US	False
S1-287301159	3	India	False
S1-113279398	4	India	False
S1-666231636	4	US	False
S1-853827729	1	India	False
S1-900982011	1	US	False
S1-362474502	4	India	False
S1-526879718	4	US	False
S1-138920188	3	India	False
S1-317944325	2	US	False
S1-72833885	3	US	False
S1-585958828	0	India	False
S1-14441655	2	US	False
S1-775651004	1	US	False
S1-904513801	3	India	False
S1-352001218	2	India	False
S1-534708744	3	India	False
S1-335610249	3	US	False
S1-724672745	1	US	False
S1-675564254	2	India	False
S1-390579680	1	India	False
S1-606211726	2	US	False
S1-467610275	4	India	False
S1-565827245	1	US	False
S1-860475258	0	India	False
S1-680098085	2	India	False
S1-210604724	2	India	False
S1-739181543	0	US	False
S1-795799389	2	US	True
S1-200229800	0	India	False
S1-298183893	3	US	False
S1-857722447	4	US	False
S1-401125801	3	US	False
S1-580932717	4	India	False
S1-346815960	2	India	False
S1-608590771	1	US	False
S1-669537686	4	US	False
S1-940647028	1	India	True
S1-411628299	2	US	False
S1-931859268	1	US	False
S1-390889845	1	US	False
S1-658054189	0	US	False
S1-303440603	0	India	False
S1-249292234	4	India	False
S1-25783879	3	India	False
S1-511476448	0	India	False
S1-997854683	3	India	False
S1-405284670	1	US	False
S1-978324214	1	US	False
S1-128982061	0	US	False
S1-528979591	2	India	False
S1-616534671	3	India	False
S1-778881245	1	India	False
S1-477266690	1	India	False
S1-510799484	2	India	False
S1-928428889	0	US	False
S1-192453708	0	US	False
S1-679690381	1	US	False
S1-702868697	2	US	False
S1-478955799	1	India	False
S1-330690037	2	US	False
S1-751067608	0	US	False
S1-705539606	0	US	False
S1-870306828	2	India	False
S1-543021929	3	US	False
S1-602912884	0	US	False
S1-497679183	2	India	False
S1-698663686	3	US	False
S1-747436899	4	US	False
S1-176976723	4	US	False
S1-478354056	1	India	False
S1-244476321	1	India	False
S1-122337259	0	US	False
S1-402846186	4	India	False
S1-298843217	1	US	True
S1-935947682	3	US	False
S1-665980503	0	India	False
S1-829323167	4	India	False
S1-423036668	4	US	False
S1-523607785	1	India	False
S1-623791454	0	US	False
S1-80055146	3	India	False
S1-804891546	1	India	True
S1-950388369	1	US	False
S1-121798681	4	India	False
S1-569956097	4	India	False
S1-133809582	3	India	False
S1-470464435	4	US	False
S1-278201620	2	US	True
S1-393555946	4	India	False
S1-569896957	2	US	False
S1-78062447	2	US	True
S1-837778400	0	US	False
S1-403633498	4	US	False
S1-433120773	4	India	False
S1-236746031	2	US	False
S1-653277863	3	US	False
S1-257248257	3	US	False
S1-532705079	3	US	False
S1-885540197	1	US	False
S1-661627884	1	US	False
S1-331739260	2	India	False
S1-633831599	4	India	False
S1-514161449	1	India	False
S1-644465375	2	India	False
S1-489126645	0	India	False
S1-97349830	2	India	False
S1-879654155	4	US	False
S1-313332368	2	US	False
S1-923410241	3	US	False
S1-13468219	2	India	False
S1-632106073	0	US	False
S1-843025379	0	India	False
S1-360019215	4	US	False
S1-539038553	2	India	False
S1-232435458	0	India	False
S1-879171042	4	India	False
S1-950869421	1	US	False
S1-73174737	1	India	False
S1-333018344	3	India	False
S1-925524145	1	US	False
S1-38935849	2	US	False
S1-64321677	4	India	True
S1-911487046	2	India	False
S1-498527545	1	US	False
S1-578498738	4	US	False
S1-485355132	0	India	False
S1-417932005	0	US	False
S1-168298861	3	India	False
S1-475458477	3	India	False
S1-831555654	4	US	False
S1-369685789	0	US	False
S1-131671332	0	India	True
S1-204998116	2	India	False
S1-878799197	3	US	False
S1-177813160	2	India	False
S1-9994549	0	India	False
S1-616609435	3	India	False
S1-937919479	0	US	False
S1-662041429	4	India	False
S1-894878666	0	US	False
S1-211588551	4	US	False
S1-17367309	2	India	False
S1-637780260	1	India	False
S1-939117970	4	US	False
S1-336383147	0	India	False
S1-493219467	3	US	False
S1-510812957	4	India	False
S1-895273634	1	US	False
S1-511593104	3	India	False
S1-858996241	0	US	False
S1-143268259	3	US	False
S1-902052564	4	India	False
S1-612736325	0	India	False
S1-98342829	3	India	False
S1-761414960	0	India	False
S1-449009391	4	India	False
S1-804690160	2	US	False
S1-495367032	3	US	False
S1-557083646	3	US	False
S1-282778367	3	US	False
S1-642796482	3	US	False
S1-609480168	0	US	False
S1-884049788	4	India	False
S1-620375920	0	US	False
S1-827694907	3	US	False
S1-967697731	3	US	False
S1-403356027	3	India	False
S1-375737613	3	US	False
S1-964390558	1	India	False
S1-547425056	2	India	False
S1-97647330	0	US	False
S1-221971937	3	US	False
S1-272814612	3	US	False
S1-984680426	3	US	False
S1-492531774	1	US	False
S1-703824596	4	India	False
S1-238955405	4	US	False
S1-607927311	0	US	False
S1-358093335	3	US	False
S1-598985879	2	US	False
S1-548886915	1	US	False
S1-921980777	2	US	False
S1-60865844	2	US	False
S1-864570300	2	India	False
S1-956786250	0	US	False
S1-461561544	0	US	False
S1-488078249	4	US	False
S1-912632882	1	India	False
S1-753218869	3	India	False
S1-207870503	0	India	False
S1-452089999	2	US	False
S1-383271194	1	India	False
S1-731208841	0	India	False
S1-56883510	0	US	False
S1-986645377	0	US	False
S1-153355828	0	US	False
S1-841882075	0	US	False
S1-392348159	3	India	False
S1-344771551	0	US	False
S1-271345204	3	India	False
S1-683449719	4	US	False
S1-367807291	1	India	False
S1-200049528	2	India	False
S1-845437980	2	India	False
S1-221132728	1	US	False
S1-675239220	0	US	False
S1-373400760	4	India	False
S1-781957618	1	India	False
S1-803091104	4	India	True
S1-9056609	2	India	True
S1-462321402	4	US	True
S1-693955445	2	US	False
S1-709442644	4	India	False
S1-382170358	3	India	False
S1-929472967	4	US	False
S1-935219174	1	US	False
S1-55580037	0	US	False
S1-627326715	1	India	False
S1-322121411	0	US	False
S1-869379730	3	US	False
S1-896830488	3	India	False
S1-869916699	0	US	False
S1-885202830	0	India	False
S1-460932308	4	US	False
S1-774753189	4	US	False
S1-737092110	3	US	False
S1-472512449	2	India	False
S1-922513642	0	India	False
S1-526179933	4	US	False
S1-533980548	4	India	False
S1-21942400	4	US	False
S1-209530836	1	India	False
S1-8513367	4	US	False
S1-131089305	4	India	False
S1-532226966	1	US	False
S1-309363182	4	US	False
S1-417901849	3	US	False
S1-196789185	4	US	False
S1-687671049	2	US	False
S1-894129879	3	US	False
S1-20984795	3	US	False
S1-471923581	1	US	False
S1-263695156	4	India	False
S1-358049592	2	US	False
S1-720508624	0	US	False
S1-752298053	0	US	False
S1-533098054	2	India	False
S1-991659581	2	India	False
S1-92497124	0	US	False
S1-634702323	4	India	False
S1-862268236	2	US	False
S1-835620016	2	US	False
S1-3548140	2	India	False
S1-938045702	2	US	False
S1-416692296	1	US	False
S1-734476243	0	US	False
S1-778289031	3	US	False
S1-284029702	0	US	False
S1-932138793	2	India	False
S1-314475018	1	US	False
S1-532327473	0	US	False
S1-497818333	2	India	False
S1-710485164	1	US	False
S1-184784378	0	US	False
S1-344562059	4	India	False
S1-402607746	4	India	False
S1-262779543	2	US	False
S1-84405670	4	US	False
S1-601332472	0	US	False
S1-678483290	0	India	False
S1-470791258	2	India	False
S1-665855074	2	US	True
S1-881945973	2	US	False
S1-413158458	2	US	False
S1-413345749	3	India	False
S1-338470019	1	US	False
S1-278452025	4	India	False
S1-234017027	3	India	True
S1-816414659	3	US	False
S1-111310795	2	India	False
S1-542237859	4	US	False
S1-447708394	4	US	False
S1-382012259	3	US	False
S1-715050478	0	US	False
S1-215187403	0	US	False
S1-888934227	3	US	False
S1-159632759	3	US	True
S1-952613316	2	India	False
S1-777831051	1	US	False
S1-215676732	3	US	False
S1-513567487	0	US	False
S1-648123786	0	US	False
S1-208550941	3	India	False
S1-301834338	1	India	False
S1-36854463	1	US	False
S1-376409045	4	India	False
S1-188688746	3	India	False
S1-762352685	2	India	True
S1-840852523	0	US	False
S1-277963909	0	India	False
S1-47959818	1	US	False
S1-605201655	3	US	False
S1-138242482	1	US	False
S1-81963747	1	US	False
S1-259980248	1	US	False
S1-13258275	4	India	False
S1-627821431	3	US	False
S1-245830289	1	India	False
S1-82481521	2	US	False
S1-803555724	3	US	False
S1-243240574	2	US	False
S1-257699109	0	US	False
S1-399479991	2	India	False
S1-210920508	2	India	False
S1-598650435	0	India	False
S1-793912863	4	US	False
S1-397438086	3	US	False
S1-556794181	1	India	False
S1-348787307	4	US	False
S1-809175598	0	India	False
S1-199972914	4	US	False
S1-393856319	4	India	False
S1-157309293	0	US	False
S1-468859511	3	US	False
S1-912964218	4	India	False
S1-156282057	1	India	False
S1-609172043	3	US	False
S1-868472732	2	US	False
S1-763285990	1	India	False
S1-886984511	2	US	False
S1-75585868	3	India	False
S1-298824778	1	US	False
S1-363566383	1	US	False
S1-197837292	2	India	False
S1-387160648	1	US	False
S1-229002092	4	US	False
S1-772158858	4	US	False
S1-751902100	4	US	False
S1-145565451	3	US	False
S1-850580418	0	US	False
S1-30582435	4	India	False
S1-134987681	3	India	False
S1-128862159	3	India	False
S1-798810552	2	India	False
S1-959341230	2	US	False
S1-329701559	1	India	False
S1-161535697	1	India	False
S1-529409006	2	India	False
S1-416274937	4	US	False
S1-755838102	3	India	False
S1-301894292	3	India	False
S1-677195556	0	US	False
S1-320618338	2	US	False
S1-903578943	3	India	False
S1-969076981	1	US	False
S1-514094851	2	India	False
S1-381199442	4	US	False
S1-731844350	1	India	False
S1-179416124	0	US	False
S1-165362507	4	US	False
S1-323553135	0	India	False
S1-438895707	2	India	False
S1-787719123	0	US	False
S1-584846510	2	US	False
S1-921569365	0	India	False
S1-75907350	0	US	False
S1-806774745	2	India	True
S1-630739150	4	India	False
S1-56208891	2	India	False
S1-331620716	2	US	False
S1-592529015	4	India	False
S1-156647363	0	US	False
S1-144889858	0	US	False
S1-496573137	1	US	False
S1-842817353	3	US	False
S1-550676489	1	US	False
S1-434603446	0	US	False
S1-909117063	1	US	False
S1-415561548	3	India	False
S1-3768842	3	US	False
S1-869571520	2	US	False
S1-270121075	4	US	False
S1-353360470	1	US	False
S1-103018079	0	US	False
S1-435351034	3	US	False
S1-721708133	3	US	False
S1-939822986	4	India	False
S1-800614574	1	India	False
S1-87139805	3	India	False
S1-808844903	4	US	False
S1-863871562	0	US	False
S1-984437682	2	India	False
S1-470624784	4	India	False
S1-520295003	1	US	False
S1-865961806	0	India	False
S1-833247107	4	US	False
S1-968700423	2	India	False
S1-553820172	1	India	False
S1-172577918	1	US	True
S1-151135199	2	US	False
S1-330440678	3	US	False
S1-393908419	4	US	False
S1-925509146	4	US	False
S1-795924751	0	US	False
S1-648032110	0	India	False
S1-205959994	3	India	False
S1-745927433	1	US	False
S1-826929332	1	US	False
S1-590620492	3	US	False
S1-795579425	4	India	False
S1-363008373	1	India	False
S1-488443285	1	India	False
S1-726462858	2	India	False
S1-928603125	1	US	False
S1-817970720	0	India	False
S1-322622778	4	US	False
S1-659664629	3	India	False
S1-834746985	4	US	False
S1-405985678	4	US	False
S1-771539935	4	India	False
S1-692678943	0	India	False
S1-227018598	0	India	False
S1-154081087	4	US	False
S1-358956917	2	India	False
S1-633169856	1	India	False
S1-947918546	0	US	False
S1-675176088	0	India	False
S1-569880309	3	India	False
S1-535079766	4	US	False
S1-759253683	3	India	False
S1-646999083	4	US	False
S1-992233385	3	US	False
S1-401544266	1	India	False
S1-213486443	4	US	False
S1-134565101	2	India	False
S1-796239932	1	US	True
S1-506917564	3	US	False
S1-728382619	4	India	True
S1-607460280	2	US	True
S1-659126028	1	US	False
S1-976429109	3	US	False
S1-764226961	4	US	False
S1-277754608	1	US	False
S1-236092898	1	US	True
S1-149485408	0	India	False
S1-573004984	2	US	True
S1-417588624	2	India	False
S1-125133176	1	India	False
S1-523127177	0	US	False
S1-208591535	4	India	True
S1-78803538	2	US	False
S1-222918182	2	US	False
S1-66166175	1	India	False
S1-887874643	4	India	False
S1-406103884	3	US	False
S1-933108578	3	US	False
S1-422072686	2	US	False
S1-322509594	1	US	False
S1-853083849	1	India	False
S1-27353835	0	US	False
S1-19968248	2	India	False
S1-416388768	0	US	False
S1-716845173	0	India	False
S1-488165884	4	US	False
S1-969229031	1	US	False
S1-274902253	1	US	False
S1-427752982	0	US	False
S1-216334195	1	India	False
S1-79892792	1	US	False
S1-445712737	2	US	False
S1-272132593	3	US	False
S1-934405600	2	US	False
S1-921752630	0	US	False
S1-937632100	2	US	False
S1-768877038	2	India	False
S1-848470028	4	India	False
S1-779064327	1	US	False
S1-482804497	1	US	False
S1-534619779	3	India	False
S1-592404044	1	US	False
S1-675640813	4	US	False
S1-941503460	2	India	False
S1-147732566	1	India	False
S1-130102136	4	India	False
S1-794984872	3	US	False
S1-249117206	1	US	False
S1-763072149	1	India	False
S1-114728607	2	US	False
S1-550391766	3	US	False
S1-905289408	3	US	False
S1-84773147	2	India	False
S1-698075804	3	US	False
S1-794765885	3	India	False
S1-731345008	3	US	False
S1-120909205	1	US	False
S1-466649893	0	US	False
S1-722933545	4	India	True
S1-60114807	3	US	False
S1-814706342	1	US	False
S1-619277334	3	US	False
S1-852247507	0	India	False
S1-345440455	3	US	False
S1-142889669	4	India	False
S1-783978364	4	US	False
S1-105349001	1	India	False
S1-620833861	2	India	False
S1-117067125	3	India	False
S1-428896562	0	India	False
S1-316114734	0	India	False
S1-992443645	4	US	True
S1-186589428	0	US	False
S1-295031332	1	India	False
S1-625025954	1	India	False
S1-731323179	4	US	False
S1-473786938	1	US	False
S1-397857022	2	India	False
S1-206316103	1	India	False
S1-300809477	0	US	False
S1-852295876	3	India	False
S1-130468400	3	US	False
S1-868428712	3	US	False
S1-663179926	2	US	False
S1-868549319	4	US	False
S1-680817695	2	US	False
S1-236168855	2	US	False
S1-584633852	0	India	False
S1-291544654	4	India	False
S1-506726033	3	US	False
S1-897351587	4	US	False
S1-151549092	0	India	False
S1-882470248	4	US	False
S1-455540876	0	India	False
S1-21057208	3	India	False
S1-36009657	3	US	False
S1-320101183	0	US	False
S1-396136828	2	US	False
S1-442297318	1	India	False
S1-299637915	0	US	False
S1-744006277	1	US	False
S1-395751351	3	India	False
S1-91190675	2	US	False
S1-770397197	3	India	False
S1-455228040	4	India	False
S1-842286874	4	US	False
S1-463336904	2	India	False
S1-314189563	0	India	False
S1-952518925	4	US	False
S1-707331838	0	India	False
S1-176920640	3	India	False
S1-421262824	1	India	False
S1-828592989	4	India	False
S1-277323178	1	US	False
S1-102756156	1	US	True
S1-8975364	0	India	False
S1-545581637	2	US	False
S1-119294216	2	US	False
S1-881447068	1	US	False
S1-590755429	0	India	False
S1-309910628	3	US	False
S1-191643407	4	US	False
S1-252819556	0	US	True
S1-439914047	3	US	False
S1-654614796	3	US	False
S1-823517866	0	US	False
S1-670003354	0	India	False
S1-414752350	1	India	False
S1-554349316	0	India	False
S1-260235803	1	US	False
S1-220875417	0	US	False
S1-160746727	3	India	False
S1-802897507	2	India	False
S1-263377199	3	India	False
S1-623583010	3	India	False
S1-264793548	1	India	False
S1-640356363	4	India	False
S1-810234226	0	US	False
S1-454178315	0	India	False
S1-446642914	0	India	False
S1-992079760	4	US	False
S1-733927322	1	US	False
S1-47732965	0	US	False
S1-694155309	3	US	False
S1-395027214	1	US	False
S1-907183944	1	US	True
S1-25553276	3	US	False
S1-612213224	0	US	False
S1-222614509	2	India	False
S1-24893370	1	US	False
S1-406094506	1	US	False
S1-988350098	1	US	False
S1-730156815	0	India	False
S1-308010717	2	India	False
S1-443260348	4	US	False
S1-733405101	3	India	False
S1-82934687	3	India	False
S1-745232307	0	US	False
S1-102021025	2	US	False
S1-525217069	1	India	False
S1-243170968	0	US	False
S1-19431750	1	US	False
S1-391105879	2	US	False
S1-767817911	2	US	False
S1-787934064	4	US	False
S1-297526742	4	India	False
S1-721334211	4	US	False
S1-215756429	4	US	False
S1-70701732	3	US	False
S1-288279679	2	India	False
S1-954176938	4	India	False
S1-423463154	0	US	False
S1-947423282	1	India	False
S1-675609313	2	US	False
S1-255902028	0	US	False
S1-659901032	4	US	False
S1-152063283	2	US	False
S1-348450691	1	US	False
S1-378844779	0	India	False
S1-863557706	0	US	False
S1-313831137	0	US	False
S1-788422674	1	India	False
S1-596112685	4	India	False
S1-430359497	1	India	False
S1-557022390	1	US	False
S1-216147022	3	US	False
S1-5838238	1	India	False
S1-970836061	0	India	False
S1-749223616	1	US	False
S1-801836250	3	US	True
S1-46851156	1	US	False
S1-916802128	2	US	False
S1-858831414	3	India	False
S1-271517691	3	India	False
S1-404427278	4	US	False
S1-11105841	2	US	False
S1-157992576	3	US	False
S1-147239963	2	India	False
S1-498993497	2	US	False
S1-199126859	1	India	False
S1-553107201	4	US	False
S1-256872949	1	India	False
S1-832910418	3	India	False
S1-983434499	1	US	False
S1-426149777	0	US	False
S1-908136257	4	US	False
S1-991455006	2	US	False
S1-92077641	2	India	False
S1-849934290	1	India	True
S1-802784890	1	India	False
S1-816342672	3	US	False
S1-925784363	1	US	False
S1-248427440	0	India	False
S1-622079001	0	US	False
S1-202642244	1	US	False
S1-378093897	1	US	False
S1-963395801	1	US	False
S1-446277584	1	India	False
S1-852398486	3	US	False
S1-983252465	3	US	True
S1-75623450	4	US	False
S1-243708504	4	US	True
S1-89629435	4	India	False
S1-671811237	3	US	False
S1-237248183	2	US	False
S1-68308240	3	India	False
S1-865699369	0	US	False
S1-891934852	3	US	False
S1-989185697	1	US	False
S1-254511693	3	US	False
S1-561096565	1	US	True
S1-347912082	4	India	False
S1-636190556	1	US	False
S1-547534278	3	US	True
S1-578582903	3	India	False
S1-803867283	0	US	False
S1-359793221	1	India	False
S1-719111260	1	US	False
S1-792285725	3	US	False
S1-691629301	2	US	False
S1-103313395	3	India	True
S1-138016499	4	India	False
S1-525538818	0	India	False
S1-12899915	3	US	True
S1-472001872	4	India	False
S1-955263356	2	US	True
S1-3980246	0	US	False
S1-604264798	1	US	False
S1-439255276	0	India	False
S1-562938343	0	India	False
S1-595547906	3	US	False
S1-809642005	0	US	False
S1-69532152	3	India	False
S1-242277278	1	US	False
S1-352054387	0	India	False
S1-43195974	1	India	False
S1-492299941	0	US	False
S1-109996056	0	US	False
S1-453202465	2	US	False
S1-897114172	3	US	False
S1-686681119	1	US	False
S1-332679593	3	India	False
S1-811132187	3	US	False
S1-871619141	1	India	False
S1-422095404	4	US	False
S1-670661881	2	India	False
S1-221810783	4	US	False
S1-482699719	0	US	False
S1-846846390	1	US	False
S1-316663971	3	US	False
S1-825400525	3	US	False
S1-74738141	4	India	True
S1-396276954	0	US	False
S1-258677633	0	India	False
S1-522697063	2	India	False
S1-543445714	1	US	False
S1-81106319	3	India	False
S1-316490682	1	India	False
S1-772672647	1	US	False
S1-398684637	4	US	False
S1-907203274	3	US	False
S1-733952811	4	India	False
S1-314724688	3	US	False
S1-710069489	4	US	False
S1-690787009	2	US	False
S1-476264369	3	US	False
S1-290545803	2	India	False
S1-81718477	3	India	False
S1-576652454	0	US	False
S1-389924866	3	US	False
S1-961460750	3	US	True
S1-78215768	1	US	False
S1-986505802	0	India	False
S1-70604377	1	India	False
S1-916615156	4	India	False
S1-480842161	1	US	False
S1-809059151	2	US	False
S1-876761815	4	US	True
S1-843327678	2	US	False
S1-638599281	2	US	False
S1-461360408	4	India	False
S1-405193009	0	US	False
S1-999154160	1	India	False
S1-434624238	1	India	False
S1-169346072	3	India	False
S1-660904684	0	US	False
S1-750980136	3	US	False
S1-283951472	2	US	False
S1-298179321	4	India	False
S1-408229441	2	India	False
S1-222380783	3	India	False
S1-281820699	4	US	False
S1-980015789	2	US	False
S1-905691885	2	India	False
S1-34615254	4	US	True
S1-532559837	0	US	False
S1-860733267	1	US	False
S1-707533655	2	India	False
S1-55482879	1	US	False
S1-457337478	4	US	False
S1-343703190	4	US	False
S1-549078485	2	US	False
S1-508968000	2	India	False
S1-400761851	4	US	False
S1-155564323	4	India	False
S1-452433188	0	US	False
S1-591434005	4	US	True
S1-603764173	3	India	False
S1-206020615	2	India	False
S1-302401890	4	US	False
S1-683640729	2	US	False
S1-518062295	0	India	False
S1-360842292	2	US	False
S1-18301945	1	India	False
S1-308938676	3	US	False
S1-458282646	2	India	False
S1-385334002	4	US	False
S1-688252318	3	US	False
S1-401042897	0	India	True
S1-60729220	4	India	False
S1-292905256	2	India	True
S1-944742764	4	India	False
S1-934912929	2	US	False
S1-792638714	3	US	False
S1-636537413	3	US	False
S1-414425799	4	US	False
S1-497645286	3	US	False
S1-991377744	0	US	False
S1-263009705	1	India	False
S1-708821640	3	US	False
S1-332944948	2	US	False
S1-668105026	0	India	False
S1-922907953	3	India	False
S1-703921797	2	US	True
S1-374551696	1	US	False
S1-395763032	0	US	False
S1-154536663	2	US	False
S1-453774107	1	US	False
S1-607183595	3	US	False
S1-625693489	4	India	False
S1-495271226	4	US	False
S1-124248124	1	US	False
S1-198494057	3	US	False
S1-457209631	2	US	False
S1-764841497	0	US	False
S1-568978873	3	US	False
S1-794368330	1	India	False
S1-375512331	1	US	False
S1-794327950	0	US	False
S1-838464999	2	India	False
S1-302161171	0	India	False
S1-597846313	3	India	False
S1-760632415	0	US	False
S1-503598065	4	India	False
S1-882883343	1	US	False
S1-981945799	4	US	False
S1-709488199	2	India	False
S1-322432521	4	India	False
S1-420130723	4	India	False
S1-488936153	2	US	False
S1-868203491	1	US	False
S1-777062387	0	India	False
S1-982573340	3	US	False
S1-950795786	3	India	False
S1-802547219	2	US	False
S1-674151585	4	US	False
S1-95613401	0	US	False
S1-657595557	3	India	False
S1-244921693	1	India	False
S1-503674804	1	India	False
S1-338484203	4	India	False
S1-837599771	3	India	False
S1-713745808	2	US	False
S1-458762021	4	US	False
S1-973061750	0	US	False
S1-43712251	2	India	False
S1-57995583	3	US	False
S1-416427418	0	India	False
S1-93477807	3	India	False
S1-559994135	4	US	False
S1-673443748	4	India	False
S1-548940300	0	US	False
S1-568673235	3	US	True
S1-56862464	4	US	False
S1-838405856	0	US	False
S1-753825964	0	India	False
S1-598310817	3	US	False
S1-512889766	3	US	False
S1-441690824	0	US	False
S1-172160273	3	India	False
S1-449200515	2	India	False
S1-373611318	2	US	False
S1-13395016	0	US	False
S1-208218977	1	US	True
S1-688322897	2	US	False
S1-413415885	2	India	False
S1-130816890	4	India	False
S1-91461663	2	India	False
S1-284334307	0	India	False
S1-621793318	4	India	False
